ntp_time,throughput
1659494756.130032,550.9553219936581
1659494757.130032,540.5240312409494
1659494758.130032,470.4140395738484
1659494759.130032,513.1310373300638
1659494760.130032,387.90696974497297
1659494761.130032,665.4109841650898
1659494762.130032,466.89114592470827
1659494763.130032,57.95432822527582
1659494764.130032,57.95432822527582
1659494765.130032,57.95432822527582
1659494766.130032,57.95432822527582
1659494767.130032,57.95432822527582
1659494768.130032,57.95432822527582
1659494769.130032,57.95432822527582
1659494770.130032,296.52874973034517
1659494771.130032,424.71549979362345
1659494772.130032,344.07916908648826
1659494773.130032,335.5055325682775
1659494774.130032,368.92801930808014
1659494775.130032,414.4136279595944
1659494776.130032,447.24236593048533
1659494777.130032,294.79451848212693
1659494778.130032,185.20575200452362
1659494779.130032,377.76043267941276
1659494780.130032,63.852005702128665
1659494781.130032,63.852005702128665
1659494782.130032,63.852005702128665
1659494783.130032,63.852005702128665
1659494784.130032,63.852005702128665
1659494785.130032,63.852005702128665
1659494786.130032,335.04911206903904
1659494787.130032,648.7806664397945
1659494788.130032,622.2881020196324
1659494789.130032,318.3683331672645
1659494790.130032,910.8831797614694
1659494791.130032,371.6455786743583
1659494792.130032,390.9490336512152
1659494793.130032,57.442414086236155
1659494794.130032,57.442414086236155
1659494795.130032,57.442414086236155
1659494796.130032,57.442414086236155
1659494797.130032,57.442414086236155
1659494798.130032,57.442414086236155
1659494799.130032,149.51249678976754
1659494800.130032,337.44511725194405
1659494801.130032,294.36267656053235
1659494802.130032,320.6703025985012
1659494803.130032,280.13235232472704
1659494804.130032,221.41943589091008
1659494805.130032,323.53111760789676
1659494806.130032,391.20200008261094
1659494807.130032,317.0618419565074
1659494808.130032,299.6145643017282
1659494809.130032,304.05638679798955
1659494810.130032,201.12548909325108
1659494811.130032,64.90782861389798
1659494812.130032,64.90782861389798
1659494813.130032,64.90782861389798
1659494814.130032,64.90782861389798
1659494815.130032,64.90782861389798
1659494816.130032,64.90782861389798
1659494817.130032,431.31135718798805
1659494818.130032,591.3095399690607
1659494819.130032,552.1184324932652
1659494820.130032,551.9603695065454
1659494821.130032,505.760870224215
1659494822.130032,501.70736980862773
1659494823.130032,333.8803385991708
1659494824.130032,159.87547531038825
1659494825.130032,67.03013931533327
1659494826.130032,67.03013931533327
1659494827.130032,67.03013931533327
1659494828.130032,67.03013931533327
1659494829.130032,67.03013931533327
1659494830.130032,165.6769055229545
1659494831.130032,484.295586203141
1659494832.130032,655.3735709552047
1659494833.130032,586.4969606349745
1659494834.130032,555.4570744990732
1659494835.130032,473.34315429250967
1659494836.130032,483.6739464823651
1659494837.130032,297.5258741896015
1659494838.130032,65.7503539677341
1659494839.130032,65.7503539677341
1659494840.130032,65.7503539677341
1659494841.130032,65.7503539677341
1659494842.130032,65.7503539677341
1659494843.130032,65.7503539677341
1659494844.130032,430.5717968564864
1659494845.130032,396.58214030960704
1659494846.130032,789.5377015526932
1659494847.130032,471.0267132971266
1659494848.130032,393.8845333793727
1659494849.130032,486.38836957963105
1659494850.130032,485.929993249479
1659494851.130032,245.8208671399786
1659494852.130032,124.83377751522909
1659494853.130032,124.83377751522909
1659494854.130032,124.83377751522909
1659494855.130032,124.83377751522909
1659494856.130032,124.83377751522909
1659494857.130032,124.83377751522909
1659494858.130032,124.83377751522909
1659494859.130032,124.83377751522909
1659494860.130032,124.83377751522909
1659494861.130032,124.83377751522909
1659494862.130032,124.83377751522909
1659494863.130032,124.83377751522909
1659494864.130032,124.83377751522909
1659494865.130032,124.83377751522909
1659494866.130032,124.83377751522909
1659494867.130032,124.83377751522909
1659494868.130032,261.6415488416627
1659494869.130032,264.26724282538066
1659494870.130032,223.22794098981188
1659494871.130032,239.0736713695321
1659494872.130032,244.6430813445269
1659494873.130032,251.10593181168045
1659494874.130032,240.03589042842484
1659494875.130032,172.70836983751437
1659494876.130032,373.48130916953875
1659494877.130032,201.33294666796942
1659494878.130032,166.9614543894214
1659494879.130032,312.9728884902036
1659494880.130032,276.754950378597
1659494881.130032,174.4811938864246
1659494882.130032,41.317118706486625
1659494883.130032,41.317118706486625
1659494884.130032,41.317118706486625
1659494885.130032,41.317118706486625
1659494886.130032,41.317118706486625
1659494887.130032,41.317118706486625
1659494888.130032,41.317118706486625
1659494889.130032,41.317118706486625
1659494890.130032,41.317118706486625
1659494891.130032,62.81638338170099
1659494892.130032,86.40822245356402
1659494893.130032,86.40822245356402
1659494894.130032,86.40822245356402
1659494895.130032,85.07859899392719
1659494896.130032,158.88673263926364
1659494897.130032,158.88673263926364
1659494898.130032,209.7309935218183
1659494899.130032,208.8573630030257
1659494900.130032,230.66136088378371
1659494901.130032,135.72521789583703
1659494902.130032,207.97716559758845
1659494903.130032,172.9254020163512
1659494904.130032,58.423582852728856
1659494905.130032,58.423582852728856
1659494906.130032,58.423582852728856
1659494907.130032,58.423582852728856
1659494908.130032,58.423582852728856
1659494909.130032,93.96750253947539
1659494910.130032,216.82901425181603
1659494911.130032,181.28575128475498
1659494912.130032,150.44014934510912
1659494913.130032,154.46301998241583
1659494914.130032,184.97302397449337
1659494915.130032,166.5311319985262
1659494916.130032,54.648216077311304
1659494917.130032,54.648216077311304
1659494918.130032,54.648216077311304
1659494919.130032,54.648216077311304
1659494920.130032,54.648216077311304
1659494921.130032,54.648216077311304
1659494922.130032,54.648216077311304
1659494923.130032,246.13458218915767
1659494924.130032,367.2100379105428
1659494925.130032,352.08372898497646
1659494926.130032,327.1650240908249
1659494927.130032,242.31807242483282
1659494928.130032,317.7475968238187
1659494929.130032,311.1391283803803
1659494930.130032,269.3939728884401
1659494931.130032,252.7376581298694
1659494932.130032,260.1944151282948
1659494933.130032,236.69836760186584
1659494934.130032,200.92768130789636
1659494935.130032,122.77057471809853
1659494936.130032,59.38342186342823
1659494937.130032,59.38342186342823
1659494938.130032,59.38342186342823
1659494939.130032,59.38342186342823
1659494940.130032,59.38342186342823
1659494941.130032,59.38342186342823
1659494942.130032,142.13544631186377
1659494943.130032,210.12080605481705
1659494944.130032,327.4377329893108
1659494945.130032,328.5198659820286
1659494946.130032,328.7846919965376
1659494947.130032,346.16612377954465
1659494948.130032,285.1796157435151
1659494949.130032,114.03025620591276
1659494950.130032,114.03025620591276
1659494951.130032,114.03025620591276
1659494952.130032,383.060563529376
1659494953.130032,299.6204613635856
1659494954.130032,144.63371308792628
1659494955.130032,78.24959086261931
1659494956.130032,78.24959086261931
1659494957.130032,78.24959086261931
1659494958.130032,77.84411907558074
1659494959.130032,62.63620962190945
1659494960.130032,62.63620962190945
1659494961.130032,62.63620962190945
1659494962.130032,62.63620962190945
1659494963.130032,62.63620962190945
1659494964.130032,62.63620962190945
1659494965.130032,205.32617167080835
1659494966.130032,578.0051000432046
1659494967.130032,605.2278803055555
1659494968.130032,489.96619053442276
1659494969.130032,494.3735302406109
1659494970.130032,428.6090925052446
1659494971.130032,368.8037873830781
1659494972.130032,387.0988974951289
1659494973.130032,47.609396665515874
1659494974.130032,47.609396665515874
1659494975.130032,47.609396665515874
1659494976.130032,47.609396665515874
1659494977.130032,47.609396665515874
1659494978.130032,47.609396665515874
1659494979.130032,47.609396665515874
1659494980.130032,47.609396665515874
1659494981.130032,120.9022448271773
1659494982.130032,147.01672354028136
1659494983.130032,147.01672354028136
1659494984.130032,149.36716990998318
1659494985.130032,149.80025667130954
1659494986.130032,150.06192161526144
1659494987.130032,150.44014934510912
1659494988.130032,150.44014934510912
1659494989.130032,152.59093243368335
1659494990.130032,152.61578443602772
1659494991.130032,103.06464076633996
1659494992.130032,69.9096563474314
1659494993.130032,69.9096563474314
1659494994.130032,69.9096563474314
1659494995.130032,69.9096563474314
1659494996.130032,116.85187467981841
1659494997.130032,157.24434144317806
1659494998.130032,121.67642173572033
1659494999.130032,80.86248594730095
1659495000.130032,80.86248594730095
1659495001.130032,80.86248594730095
1659495002.130032,80.86248594730095
1659495003.130032,109.92368500261423
1659495004.130032,130.6568008468053
1659495005.130032,130.6568008468053
1659495006.130032,178.37371439272954
1659495007.130032,194.44343554672724
1659495008.130032,82.69089011595331
1659495009.130032,60.055309170917795
1659495010.130032,60.055309170917795
1659495011.130032,60.055309170917795
1659495012.130032,60.055309170917795
1659495013.130032,60.055309170917795
1659495014.130032,60.055309170917795
1659495015.130032,347.3547960191243
1659495016.130032,400.4299026039014
1659495017.130032,82.45155275390326
1659495018.130032,82.45155275390326
1659495019.130032,82.45155275390326
1659495020.130032,82.45155275390326
1659495021.130032,82.45155275390326
1659495022.130032,325.4608660532676
1659495023.130032,403.76841379007806
1659495024.130032,358.05495299207945
1659495025.130032,361.89092105332253
1659495026.130032,310.3813231613153
1659495027.130032,328.17275175720994
1659495028.130032,110.85006840233578
1659495029.130032,23.784059444378006
1659495030.130032,23.784059444378006
1659495031.130032,23.784059444378006
1659495032.130032,23.784059444378006
1659495033.130032,23.784059444378006
1659495034.130032,23.784059444378006
1659495035.130032,23.784059444378006
1659495036.130032,23.784059444378006
1659495037.130032,23.784059444378006
1659495038.130032,23.784059444378006
1659495039.130032,23.784059444378006
1659495040.130032,23.784059444378006
1659495041.130032,23.784059444378006
1659495042.130032,23.784059444378006
1659495043.130032,23.784059444378006
1659495044.130032,152.7179266618974
1659495045.130032,202.41009933553207
1659495046.130032,255.84906400271362
1659495047.130032,232.85850906969944
1659495048.130032,208.0198251091751
1659495049.130032,217.41138101101674
1659495050.130032,222.22544246752588
1659495051.130032,78.06001572303248
1659495052.130032,66.42224127522366
1659495053.130032,66.42224127522366
1659495054.130032,66.42224127522366
1659495055.130032,66.42224127522366
1659495056.130032,115.59057210763748
1659495057.130032,215.07997427676383
1659495058.130032,257.57484963327573
1659495059.130032,276.9348261079315
1659495060.130032,212.95766357532855
1659495061.130032,199.46053674492185
1659495062.130032,179.57659575878355
1659495063.130032,147.90069047541968
1659495064.130032,61.05780769320381
1659495065.130032,61.05780769320381
1659495066.130032,61.05780769320381
1659495067.130032,61.05780769320381
1659495068.130032,61.05780769320381
1659495069.130032,61.05780769320381
1659495070.130032,347.9823477503205
1659495071.130032,530.8605209095169
1659495072.130032,482.5519000105032
1659495073.130032,511.07386240170854
1659495074.130032,514.4662992584562
1659495075.130032,438.68446701977
1659495076.130032,618.7387937030004
1659495077.130032,145.31310402985142
1659495078.130032,40.73055042217034
1659495079.130032,40.73055042217034
1659495080.130032,40.73055042217034
1659495081.130032,40.73055042217034
1659495082.130032,40.73055042217034
1659495083.130032,40.73055042217034
1659495084.130032,40.73055042217034
1659495085.130032,40.73055042217034
1659495086.130032,35.61965244589736
1659495087.130032,107.51401581105367
1659495088.130032,107.51401581105367
1659495089.130032,107.51401581105367
1659495090.130032,111.552187399663
1659495091.130032,116.86711372642426
1659495092.130032,116.86711372642426
1659495093.130032,120.77331729133091
1659495094.130032,127.48933211149736
1659495095.130032,127.48933211149736
1659495096.130032,159.96680313713443
1659495097.130032,186.00751713046938
1659495098.130032,169.62161784706635
1659495099.130032,159.51596043516656
1659495100.130032,98.13856739638074
1659495101.130032,144.8304235714661
1659495102.130032,144.8304235714661
1659495103.130032,176.35589931780854
1659495104.130032,202.65539152715525
1659495105.130032,171.68886745079655
1659495106.130032,162.6834291704745
1659495107.130032,164.00493594694927
1659495108.130032,164.99770767404968
1659495109.130032,120.72203705362051
1659495110.130032,51.3101092956568
1659495111.130032,51.3101092956568
1659495112.130032,51.3101092956568
1659495113.130032,51.3101092956568
1659495114.130032,51.3101092956568
1659495115.130032,51.3101092956568
1659495116.130032,51.3101092956568
1659495117.130032,160.54755536763295
1659495118.130032,262.9972706664561
1659495119.130032,272.74175633839315
1659495120.130032,253.72865054063976
1659495121.130032,235.21526374565744
1659495122.130032,222.44981669952145
1659495123.130032,168.72499149551908
1659495124.130032,255.21190980189445
1659495125.130032,234.04733483272364
1659495126.130032,218.72736251742148
1659495127.130032,272.6417474954442
1659495128.130032,261.84108012842927
1659495129.130032,208.9488848839347
1659495130.130032,201.30095203427945
1659495131.130032,159.1803701869091
1659495132.130032,63.20144815043242
1659495133.130032,63.20144815043242
