28287;1654263501;994706;1654263502;217073;
28313;1654263502;477893;1654263502;669232;
28278;1654263502;953974;1654263503;147273;
28310;1654263503;434238;1654263503;619907;
28322;1654263503;913951;1654263504;161055;
28327;1654263504;393343;1654263504;582151;
28395;1654263504;874022;1654263505;111590;
28391;1654263505;352709;1654263505;545621;
28267;1654263505;832619;1654263506;33384;
28327;1654263506;312081;1654263506;732372;
28311;1654263506;952720;1654263507;173639;
28308;1654263507;433346;1654263507;637126;
28300;1654263507;911812;1654263508;148178;
28306;1654263508;395248;1654263508;590007;
28252;1654263508;875273;1654263509;71920;
28389;1654263509;350539;1654263509;541248;
28307;1654263509;830640;1654263510;38145;
28430;1654263510;327349;1654263510;617938;
28436;1654263510;950440;1654263511;125411;
28340;1654263511;428796;1654263511;625180;
28394;1654263511;909082;1654263512;75406;
28275;1654263512;389128;1654263512;543051;
28355;1654263512;868581;1654263513;80895;
28383;1654263513;348289;1654263513;530607;
28347;1654263513;829311;1654263514;74490;
28369;1654263514;308741;1654263514;504287;
28305;1654263514;788359;1654263514;951761;
28325;1654263515;271284;1654263515;493876;
28340;1654263515;757488;1654263516;171870;
28366;1654263516;389657;1654263516;578751;
28459;1654263516;866394;1654263517;79918;
28276;1654263517;353889;1654263517;599049;
28303;1654263517;827284;1654263518;95199;
28349;1654263518;322864;1654263518;535263;
28392;1654263518;785206;1654263518;979787;
28441;1654263519;266352;1654263519;492575;
28417;1654263519;745131;1654263519;942782;
28223;1654263520;225296;1654263520;427307;
28443;1654263520;704122;1654263520;882163;
29102;1654263521;188785;1654263521;509917;
29295;1654263521;842141;1654263522;149379;
29173;1654263522;463236;1654263522;677646;
29733;1654263522;944811;1654263523;115683;
28966;1654263523;422941;1654263523;655804;
29099;1654263523;908504;1654263524;119397;
29154;1654263524;386470;1654263524;624366;
29067;1654263524;869037;1654263525;118458;
29049;1654263525;350074;1654263525;689479;
29461;1654263525;981003;1654263526;224107;
30011;1654263526;462788;1654263526;721543;
30013;1654263526;945618;1654263527;169412;
29755;1654263527;423059;1654263527;701378;
29206;1654263527;900129;1654263528;108546;
29367;1654263528;382076;1654263528;575447;
28746;1654263528;862900;1654263529;102792;
29100;1654263529;344435;1654263529;730421;
29084;1654263529;981623;1654263530;192248;
29150;1654263530;474681;1654263530;734031;
29122;1654263530;942301;1654263531;238791;
29349;1654263531;578219;1654263531;805979;
29249;1654263532;58096;1654263532;269961;
29139;1654263532;542422;1654263532;831393;
29143;1654263533;26763;1654263533;360337;
28996;1654263533;667315;1654263533;963144;
29187;1654263534;297766;1654263534;501543;
29166;1654263534;776768;1654263535;24869;
29204;1654263535;257716;1654263535;505118;
29188;1654263535;738389;1654263535;919031;
29095;1654263536;221002;1654263536;388680;
29138;1654263536;695904;1654263536;911483;
29154;1654263537;177559;1654263537;383552;
29120;1654263537;655186;1654263537;828279;
29214;1654263538;137696;1654263538;323977;
29086;1654263538;614459;1654263538;780375;
29179;1654263539;94252;1654263539;273335;
29071;1654263539;579222;1654263539;793627;
29145;1654263540;57114;1654263540;239892;
29097;1654263540;533247;1654263540;698993;
29177;1654263541;13045;1654263541;166561;
29162;1654263541;495199;1654263541;671570;
29089;1654263541;972971;1654263542;196801;
29112;1654263542;452282;1654263542;717117;
29102;1654263542;936807;1654263543;108283;
29102;1654263543;411558;1654263543;622022;
29073;1654263543;891994;1654263544;129553;
29160;1654263544;404488;1654263544;614656;
29162;1654263544;854302;1654263545;53168;
29099;1654263545;330563;1654263545;520189;
29200;1654263545;821898;1654263546;150673;
29229;1654263546;450925;1654263546;696053;
29138;1654263546;933645;1654263547;164943;
29099;1654263547;410337;1654263547;631469;
29125;1654263547;889352;1654263548;103484;
29152;1654263548;377852;1654263548;573539;
29142;1654263548;851424;1654263549;44947;
29155;1654263549;328273;1654263549;509541;
29082;1654263549;810062;1654263550;21718;
29126;1654263550;289377;1654263550;455489;
29084;1654263550;770917;1654263551;35303;
29059;1654263551;251705;1654263551;420830;
29157;1654263551;727414;1654263551;893052;
28856;1654263552;207616;1654263552;380332;
29162;1654263552;686389;1654263552;880462;
29029;1654263553;167661;1654263553;374150;
29078;1654263553;650725;1654263553;820187;
29124;1654263554;125730;1654263554;314976;
29043;1654263554;610343;1654263554;811374;
29144;1654263555;92141;1654263555;295994;
29014;1654263555;567009;1654263555;772105;
29176;1654263556;44824;1654263556;207844;
29082;1654263556;524934;1654263556;701403;
28852;1654263557;4258;1654263557;171900;
29138;1654263557;494877;1654263557;673914;
29009;1654263557;963830;1654263558;124368;
28830;1654263558;443908;1654263558;636537;
28904;1654263558;923289;1654263559;104354;
29022;1654263559;403556;1654263559;594199;
28953;1654263559;882554;1654263560;58800;
28952;1654263560;363688;1654263560;703001;
29142;1654263561;1889;1654263561;208501;
29071;1654263561;484277;1654263561;686894;
28935;1654263561;969629;1654263562;147492;
28980;1654263562;441247;1654263562;620638;
29062;1654263562;923629;1654263563;99566;
29056;1654263563;401211;1654263563;580654;
28953;1654263563;881282;1654263564;59376;
28926;1654263564;359431;1654263564;535031;
29067;1654263564;839101;1654263565;18163;
28982;1654263565;318999;1654263565;518539;
29079;1654263565;800140;1654263566;177213;
28964;1654263566;441537;1654263566;630835;
28937;1654263566;917936;1654263567;93688;
29020;1654263567;401019;1654263567;622818;
28936;1654263567;879671;1654263568;49606;
28996;1654263568;357035;1654263568;542741;
28933;1654263568;838108;1654263569;83057;
29107;1654263569;321780;1654263569;534069;
29057;1654263569;798636;1654263569;982322;
28959;1654263570;284767;1654263570;652030;
28978;1654263570;915938;1654263571;109033;
29047;1654263571;395267;1654263571;608210;
28994;1654263571;877249;1654263572;68503;
29030;1654263572;354956;1654263572;538860;
28906;1654263572;841787;1654263573;30268;
28947;1654263573;314594;1654263573;494415;
28993;1654263573;794364;1654263573;989101;
